Gene	LFC	p.value	FDR	B
ENSG00000008405	0.244533322173949	2.13521306859241e-06	2.78800847585083e-06	12.7901802369354
ENSG00000008441	-1.23759751804198	1.41146520279633e-56	5.53946511531295e-56	Inf
ENSG00000008513	1.2474445385849	1.30043429863125e-56	5.10925245341715e-56	Inf
ENSG00000008516	-0.319310800491316	0.00349954406185389	0.00408322456680961	5.49677668402316
ENSG00000008710	-0.718136108928094	9.43627874655471e-69	4.92893174224586e-68	Inf
ENSG00000008735	2.13986869420511	1.13768043568642e-86	9.06761378090597e-86	Inf
ENSG00000008838	0.467150943140437	1.24611603597222e-21	2.35184293971337e-21	Inf
ENSG00000008853	-0.474212770702122	3.23846779079007e-28	7.04018966715162e-28	Inf
ENSG00000008869	0.304263225581069	6.77481979303406e-27	1.43214169248393e-26	Inf
ENSG00000008952	-0.54899048433128	1.86206167861839e-41	5.30540959376429e-41	Inf
ENSG00000008988	-0.679697609744719	7.86616395508786e-34	1.91836321964519e-33	Inf
ENSG00000009307	-1.08542079247129	2.14007015649161e-70	1.15493569892094e-69	Inf
ENSG00000009335	0.510856132495082	6.9659387872793e-47	2.22130420813132e-46	Inf
ENSG00000009413	-0.761842003674084	1.76435975079386e-49	5.95831615328754e-49	Inf
ENSG00000009694	-2.45535132442493	8.73193836691048e-62	3.86738298416959e-61	Inf
ENSG00000009724	-1.74299398360789	2.94489754113391e-83	2.16807970551232e-82	Inf
ENSG00000009780	-0.642864405950536	2.22943266267261e-53	8.21089271234692e-53	Inf
ENSG00000009790	-0.168216567002361	1.51094251805593e-06	1.98038413532026e-06	13.1322177439377
ENSG00000009830	0.124619555851891	0.000310984136666744	0.000378123689021712	7.87991100103947
ENSG00000009844	0.618346248006444	6.63743146623757e-44	1.98903070480999e-43	Inf
ENSG00000009954	0.575241527259542	1.52230939361257e-68	7.90879618203456e-68	Inf
ENSG00000010017	0.956453400400224	1.61102425891094e-68	8.36069025581818e-68	Inf
ENSG00000010030	1.17711805220682	8.84213275321578e-53	3.20513472251553e-52	Inf
ENSG00000010072	0.368615991906155	2.3763758998892e-19	4.26798173160395e-19	Inf
ENSG00000010165	0.622679522757989	3.80822747379514e-58	1.5444181691149e-57	Inf
ENSG00000010219	0.108140149424419	0.0921143779241827	0.100479576914208	2.19190726600003
ENSG00000010244	0.255633203349747	2.58497262543174e-20	4.74146417190457e-20	Inf
ENSG00000010256	0.25568495491828	1.02043832748678e-19	1.84645885136188e-19	Inf
ENSG00000010270	0.302445768686455	3.87596813642232e-14	6.17305928769549e-14	30.4160322754265
ENSG00000010278	0.900700540598925	1.82467552539496e-45	5.65411122983657e-45	Inf
ENSG00000010292	0.65112538807354	5.14549175663105e-67	2.58417236937813e-66	Inf
ENSG00000010295	-0.978629708529224	4.21254841115353e-137	1.21701448509054e-135	Inf
