Gene	LFC	p.value	FDR	B
ENSG00000004139	-0.487237333642377	1.5625233201829e-13	2.57908114224282e-13	28.9861858369064
ENSG00000004142	0.129599531863977	3.88512629325031e-07	5.35198610150423e-07	14.4406273899166
ENSG00000004399	-0.10663930926762	0.0094288675871551	0.0109678879254587	4.50175507644462
ENSG00000004455	0.123571554851684	1.78452456624774e-07	2.48477234938622e-07	15.2079143571944
ENSG00000004478	1.20089978329486	6.94204035374112e-96	8.74491663011741e-95	Inf
ENSG00000004487	0.389105308935656	1.05591547349419e-40	3.30807804401621e-40	Inf
ENSG00000004534	0.0222453263058465	0.373583554483569	0.392512221805689	0.436764381717547
ENSG00000004660	0.0653498430107951	0.176188541132212	0.189941378247254	1.45039112856914
ENSG00000004700	-0.177736526715895	8.542847378332e-09	1.23661539107888e-08	18.2083026098311
ENSG00000004766	0.457883729652022	4.90463621060023e-30	1.19874543249287e-29	Inf
ENSG00000004777	0.0523769918454782	0.179277013950155	0.193170215135453	1.42954097875434
ENSG00000004779	0.44575554530474	1.40336527854191e-62	7.35420312875291e-62	Inf
ENSG00000004838	2.10541419120297	1.05446078309892e-120	3.02822725685988e-119	Inf
ENSG00000004846	-3.38193023087737	2.14712953388182e-92	2.47039371012762e-91	Inf
ENSG00000004864	0.30508681041066	1.34261764962583e-15	2.33851358130978e-15	33.6922781319537
ENSG00000004866	0.450365286516413	7.26982824023011e-34	1.9289366443463e-33	Inf
ENSG00000004897	0.195469120225127	2.29564524319568e-17	4.16380567042785e-17	Inf
ENSG00000004948	-1.02684863170941	3.0905683754053e-16	5.47124347671432e-16	35.127362657243
ENSG00000004961	-0.0475971121052274	0.0464720695278091	0.0519932545679453	2.90324762734449
ENSG00000004975	-0.363728715150495	2.66411774998785e-35	7.31142212994389e-35	Inf
ENSG00000005001	1.32077947523628	2.13021762904233e-58	1.01490355374452e-57	Inf
ENSG00000005007	0.310327292305329	4.11403185059801e-36	1.14999028593193e-35	Inf
ENSG00000005020	-1.15905993494576	3.9111661036074e-67	2.29191166735277e-66	Inf
ENSG00000005022	-0.023174188510037	0.411121277758502	0.430172007104501	0.281149403213392
ENSG00000005059	0.668045131403998	1.03878020038748e-34	2.81560011618133e-34	Inf
ENSG00000005075	0.274744054226385	1.64168506486291e-27	3.76274736798508e-27	Inf
ENSG00000005100	-0.212477326670607	1.2085228250418e-12	1.95181425682381e-12	26.962283398436
ENSG00000005102	-3.16641258556142	1.83515224267807e-129	7.48225170718941e-128	Inf
ENSG00000005108	-0.588132852643301	5.51948829987183e-24	1.17363116868437e-23	Inf
ENSG00000005156	0.852935645830955	6.19012644870508e-87	6.06196821505801e-86	Inf
ENSG00000005175	0.446524792156496	1.54076401235823e-49	5.93427842332972e-49	Inf
ENSG00000005189	0.391941604780948	6.53253104338959e-14	1.08792836637925e-13	29.8492479980124
ENSG00000005194	-0.0649624861541023	0.00952770502503208	0.0110784063730972	4.49161720821224
ENSG00000005206	0.158439589393309	1.29878287523775e-09	1.92588703372515e-09	20.0678791913681
ENSG00000005238	-0.0306025491065861	0.313758565843405	0.331751149245193	0.700275497837446
ENSG00000005243	-0.77213288836752	3.63404367870686e-50	1.42121448812762e-49	Inf
ENSG00000005249	-1.6911507013354	1.42681191541186e-44	4.90538614338986e-44	Inf
ENSG00000005302	-0.429900765726817	2.30008601018122e-53	9.7314951509392e-53	Inf
ENSG00000005339	0.33341844155421	6.76552029808475e-41	2.1311020847547e-40	Inf
ENSG00000005379	-0.342997206633898	4.8899867035234e-12	7.74966249280606e-12	25.5833683018998
ENSG00000005381	-2.41232710887858	2.89582764857476e-73	1.9724333828457e-72	Inf
ENSG00000005436	-0.107008291182649	0.000388989752661698	0.000481504975628617	7.6381123722427
ENSG00000005448	0.625254832073015	1.47085776033774e-48	5.50962609294213e-48	Inf
ENSG00000005469	0.786146852992036	5.76300027639849e-33	1.49862856630599e-32	Inf
ENSG00000005471	0.70960564025318	8.68932692613365e-31	2.15653837326575e-30	Inf
ENSG00000005483	-0.151404434228113	1.13038887279166e-06	1.53223904708621e-06	13.3887789306209
ENSG00000005486	0.770780551830653	3.23774024136241e-78	2.54552157813577e-77	Inf
ENSG00000005513	-2.99860557413126	1.85110476734191e-106	3.10102898177162e-105	Inf
ENSG00000005700	0.358500670479075	5.67268706004515e-27	1.28451928202587e-26	Inf
ENSG00000005801	-0.0205523602397618	0.533682036851947	0.551317807536584	-0.205996600825751
ENSG00000005810	-1.10910346243133	1.37877309917575e-72	9.20496394717242e-72	Inf
ENSG00000005812	-0.341699038030464	3.04297483919183e-18	5.63871691492288e-18	Inf
ENSG00000005844	0.657967911647192	5.06500154113025e-37	1.44426383582189e-36	Inf
ENSG00000005882	-0.781142514207864	1.42250895854981e-49	5.4802753968725e-49	Inf
ENSG00000005884	-0.203407950182862	3.20470433234988e-06	4.28418680210882e-06	12.3605755175361
ENSG00000005889	0.232040959400235	1.11006342616746e-10	1.70003788280053e-10	22.4952003917558
ENSG00000005893	0.0488363672023528	0.22767402913009	0.243523048893654	1.13346047026992
ENSG00000005961	-0.917472840346138	2.68686781819897e-21	5.36780190484636e-21	Inf
ENSG00000006007	0.448879584910687	2.32669707723562e-41	7.38522225787465e-41	Inf
ENSG00000006015	-0.126107792763131	0.000219096390440568	0.000273993533371071	8.20213202161366
ENSG00000006016	-0.740234250009075	8.80125481625186e-16	1.54056551227995e-15	34.0977432400618
ENSG00000006025	-0.356801941466317	3.02411823725439e-15	5.21705451323243e-15	32.886652967967
ENSG00000006042	-0.470650297114505	4.03839079966472e-16	7.13086109971296e-16	34.945041100449
ENSG00000006047	-0.767048386270905	4.64202551466479e-14	7.76119640744578e-14	30.1871498274432
ENSG00000006062	-0.436793404953892	2.12389910629068e-30	5.22811490892029e-30	Inf
ENSG00000006118	1.23273865586909	1.03113645855276e-63	5.55233225487075e-63	Inf
ENSG00000006125	0.757011600480115	3.1718649538726e-53	1.3392524312238e-52	Inf
ENSG00000006194	0.462363595721803	3.84129565623169e-54	1.65423723083301e-53	Inf
ENSG00000006210	-3.38077752426858	4.95116966418867e-165	1.06960044357413e-162	Inf
ENSG00000006282	0.431010624593886	1.64777846563786e-17	2.99961583595049e-17	Inf
ENSG00000006327	0.450341871531722	3.32392721744838e-15	5.72948940637703e-15	32.7855568510957
ENSG00000006377	-1.04793177735742	7.40310247140639e-21	1.46503288448368e-20	Inf
ENSG00000006432	0.881323924542631	2.02004169589665e-40	6.27426684686869e-40	Inf
ENSG00000006451	0.208169078834432	1.19322282639743e-13	1.97537540767201e-13	29.2529938820111
ENSG00000006453	0.941220389381655	1.94153804884853e-55	8.63343217174611e-55	Inf
ENSG00000006459	-0.365902912702486	5.39120824543728e-13	8.77556771755052e-13	27.7616763302485
ENSG00000006468	-0.989267363318193	2.48646116412919e-58	1.18268284224798e-57	Inf
ENSG00000006530	0.481976906687006	2.07922903158964e-44	7.12133483275636e-44	Inf
ENSG00000006534	-0.149956900115832	0.00219785912368364	0.00262885818991794	5.93857335567679
