
ZSWIM7_ENST00000472495,3,12,1136,0,0,0
ZSWIM7,3,12,1136,22,3,1104
ZSWIM6,2,12,1136,26,0,1104
ZSWIM6,1,0,315,0,0,0
ZSWIM5,2,2,1136,51,0,1104
ZSWIM5,1,0,1,0,0,0
ZSWIM4,12,0,1136,74,0,1104
ZSWIM3,26,0,1136,55,0,1104
ZSWIM3,2,0,315,0,0,0
ZSWIM2,1,0,1136,33,0,1104
ZSWIM1_ENST00000372520,26,0,1136,0,0,0
ZSWIM1_ENST00000372520,2,0,315,0,0,0
ZSWIM1,2,0,315,0,0,0
ZSWIM1,26,0,1136,127,12,1104
ZSCAN9_ENST00000531981,3,1,1136,0,0,0
ZSCAN9_ENST00000531979,3,1,1136,0,0,0
ZSCAN9_ENST00000527436,3,1,1136,0,0,0
ZSCAN9_ENST00000252207,3,1,1136,0,0,0
ZSCAN9,3,1,1136,64,21,1104
ZSCAN5C_ENST00000376267,1,0,315,0,0,0
ZSCAN5C_ENST00000376267,20,2,1136,0,0,0
ZSCAN5C,1,0,315,0,0,0
ZSCAN5C,20,2,1136,0,0,0
ZSCAN5B_ENST00000358992,21,2,1136,0,0,0
ZSCAN5B_ENST00000358992,1,0,315,0,0,0
ZSCAN5B,21,2,1136,74,0,1104
ZSCAN5B,1,0,315,0,0,0
ZSCAN5A_ENST00000592355,20,2,1136,0,0,0
ZSCAN5A_ENST00000592355,1,0,315,0,0,0
ZSCAN5A_ENST00000587492,20,2,1136,0,0,0
ZSCAN5A_ENST00000587492,1,0,315,0,0,0
ZSCAN5A_ENST00000587340,20,2,1136,0,0,0
ZSCAN5A_ENST00000587340,1,0,315,0,0,0
ZSCAN5A,1,0,315,0,0,0
ZSCAN5A,20,2,1136,74,0,1104
ZSCAN4_ENST00000612521,20,4,1136,0,0,0
ZSCAN4_ENST00000612521,1,0,315,0,0,0
ZSCAN4,1,0,315,0,0,0
ZSCAN4,20,4,1136,4,0,1104
ZSCAN32_ENST00000618425,29,1,1136,0,0,0
ZSCAN32_ENST00000618425,2,0,315,0,0,0
ZSCAN32_ENST00000574940,29,1,1136,0,0,0
ZSCAN32_ENST00000574940,2,0,315,0,0,0
ZSCAN32_ENST00000573830,2,0,315,0,0,0
ZSCAN32_ENST00000573830,29,1,1136,0,0,0
ZSCAN32_ENST00000439568,2,0,315,0,0,0
ZSCAN32_ENST00000439568,29,1,1136,0,0,0
ZSCAN32_ENST00000422427,2,0,315,0,0,0
ZSCAN32_ENST00000422427,29,1,1136,0,0,0
ZSCAN32_ENST00000396852,29,1,1136,0,0,0
ZSCAN32_ENST00000396852,2,0,315,0,0,0
ZSCAN32_ENST00000304926,29,1,1136,0,0,0
ZSCAN32_ENST00000304926,2,0,315,0,0,0
ZSCAN32,29,1,1136,199,26,1104
ZSCAN32,2,0,315,0,0,0
ZSCAN31_ENST00000611469,3,1,1136,0,0,0
ZSCAN31_ENST00000446474,3,1,1136,0,0,0
ZSCAN31_ENST00000439158,3,1,1136,0,0,0
ZSCAN31_ENST00000396838,3,1,1136,0,0,0
ZSCAN31_ENST00000344279,3,1,1136,0,0,0
ZSCAN31,3,1,1136,70,0,1104
ZSCAN30_ENST00000639929,1,0,1,0,0,0
ZSCAN30_ENST00000639929,1,0,315,0,0,0
ZSCAN30_ENST00000639929,7,2,1136,0,0,0
ZSCAN30_ENST00000610712,1,0,315,0,0,0
ZSCAN30_ENST00000610712,1,0,1,0,0,0
ZSCAN30_ENST00000610712,7,2,1136,0,0,0
ZSCAN30_ENST00000601405,1,0,1,0,0,0
ZSCAN30_ENST00000601405,7,2,1136,0,0,0
ZSCAN30_ENST00000601405,1,0,315,0,0,0
ZSCAN30_ENST00000592278,1,0,315,0,0,0
ZSCAN30_ENST00000592278,7,2,1136,0,0,0
ZSCAN30_ENST00000592278,1,0,1,0,0,0
ZSCAN30_ENST00000589178,1,0,1,0,0,0
ZSCAN30_ENST00000589178,1,0,315,0,0,0
ZSCAN30_ENST00000589178,7,2,1136,0,0,0
ZSCAN30_ENST00000333206,7,2,1136,0,0,0
ZSCAN30_ENST00000333206,1,0,315,0,0,0
ZSCAN30_ENST00000333206,1,0,1,0,0,0
ZSCAN30,7,2,1136,0,0,0
ZSCAN30,1,0,1,0,0,0
ZSCAN30,1,0,315,0,0,0
ZSCAN2_ENST00000546148,1,0,315,0,0,0
ZSCAN2_ENST00000546148,6,1,1136,0,0,0
ZSCAN2_ENST00000541040,6,1,1136,0,0,0
ZSCAN2_ENST00000541040,1,0,315,0,0,0
ZSCAN2_ENST00000538076,6,1,1136,0,0,0
ZSCAN2_ENST00000538076,1,0,315,0,0,0
ZSCAN2_ENST00000485222,1,0,315,0,0,0
ZSCAN2_ENST00000485222,6,1,1136,0,0,0
ZSCAN2_ENST00000379358,1,0,315,0,0,0
ZSCAN2_ENST00000379358,6,1,1136,0,0,0
ZSCAN2_ENST00000358472,6,1,1136,0,0,0
ZSCAN2_ENST00000358472,1,0,315,0,0,0
ZSCAN2_ENST00000334141,1,0,315,0,0,0
ZSCAN2_ENST00000334141,6,1,1136,0,0,0
ZSCAN2_ENST00000327179,1,0,315,0,0,0
ZSCAN2_ENST00000327179,6,1,1136,0,0,0
ZSCAN29_ENST00000568898,1,2,1136,0,0,0
ZSCAN29_ENST00000568898,1,0,315,0,0,0
ZSCAN29_ENST00000562072,1,0,315,0,0,0
ZSCAN29_ENST00000562072,1,2,1136,0,0,0
ZSCAN29_ENST00000396972,1,2,1136,0,0,0
ZSCAN29_ENST00000396972,1,0,315,0,0,0
ZSCAN29,1,2,1136,50,37,1104
ZSCAN29,1,0,315,0,0,0
ZSCAN26_ENST00000619937,3,1,1136,0,0,0
ZSCAN26_ENST00000614088,3,1,1136,0,0,0
ZSCAN26_ENST00000611552,3,1,1136,0,0,0
ZSCAN26_ENST00000421553,3,1,1136,0,0,0
ZSCAN26_ENST00000316606,3,1,1136,0,0,0
ZSCAN26,3,1,1136,44,40,1104
ZSCAN25_ENST00000334715,3,0,315,0,0,0
ZSCAN25_ENST00000334715,4,1,1136,0,0,0
ZSCAN25_ENST00000262941,3,0,315,0,0,0
ZSCAN25_ENST00000262941,4,1,1136,0,0,0
ZSCAN25,3,0,315,0,0,0
ZSCAN25,4,1,1136,63,48,1104
ZSCAN23,3,1,1136,64,0,1104
ZSCAN22,1,0,315,0,0,0
ZSCAN22,15,5,1136,92,22,1104
ZSCAN21_ENST00000543588,4,1,1136,0,0,0
ZSCAN21_ENST00000543588,3,0,315,0,0,0
ZSCAN21_ENST00000456748,3,0,315,0,0,0
ZSCAN21_ENST00000456748,4,1,1136,0,0,0
ZSCAN21,3,0,315,0,0,0
ZSCAN21,4,1,1136,47,0,1104
ZSCAN20_ENST00000373413,3,0,1136,0,0,0
ZSCAN20,3,0,1136,33,1,1104
ZSCAN2,1,0,315,0,0,0
ZSCAN2,6,1,1136,79,2,1104
ZSCAN1_ENST00000601162,1,0,315,0,0,0
ZSCAN1_ENST00000601162,20,4,1136,0,0,0
ZSCAN1_ENST00000391700,20,4,1136,0,0,0
ZSCAN1_ENST00000391700,1,0,315,0,0,0
ZSCAN18_ENST00000601144,19,4,1136,0,0,0
ZSCAN18_ENST00000601144,1,0,315,0,0,0
ZSCAN18_ENST00000595944,1,0,315,0,0,0
ZSCAN18_ENST00000595944,20,4,1136,0,0,0
ZSCAN18_ENST00000421612,19,4,1136,0,0,0
ZSCAN18_ENST00000421612,1,0,315,0,0,0
ZSCAN18_ENST00000240727,19,4,1136,0,0,0
ZSCAN18_ENST00000240727,1,0,315,0,0,0
ZSCAN18,20,4,1136,50,0,1104
ZSCAN18,1,0,315,0,0,0
ZSCAN16,3,1,1136,100,18,1104
ZSCAN12_ENST00000396827,3,1,1136,0,0,0
ZSCAN12,3,1,1136,55,1,1104
ZSCAN10_ENST00000575108,2,0,315,0,0,0
ZSCAN10_ENST00000575108,29,1,1136,0,0,0
ZSCAN10_ENST00000572548,2,0,315,0,0,0
ZSCAN10_ENST00000572548,29,1,1136,0,0,0
ZSCAN10_ENST00000538082,29,1,1136,0,0,0
ZSCAN10_ENST00000538082,2,0,315,0,0,0
ZSCAN10_ENST00000252463,29,1,1136,0,0,0
ZSCAN10_ENST00000252463,2,0,315,0,0,0
ZSCAN10,2,0,315,0,0,0
ZSCAN10,29,1,1136,61,0,1104
ZSCAN1,20,4,1136,40,0,1104
ZSCAN1,1,0,315,0,0,0
ZRSR2_ENST00000380308,6,14,1136,0,0,0
ZRSR2_ENST00000380308,1,0,315,0,0,0
ZRSR2,1,0,315,0,0,0
ZRSR2,6,14,1136,66,6,1104
ZRANB3_ENST00000619650,2,0,1136,0,0,0
ZRANB3_ENST00000536680,2,0,1136,0,0,0
ZRANB3_ENST00000401392,2,0,1136,0,0,0
ZRANB3,2,0,1136,46,1,1104
ZRANB2_ENST00000611683,1,0,315,0,0,0
ZRANB2_ENST00000611683,5,0,1136,0,0,0
ZRANB2_ENST00000254821,5,0,1136,0,0,0
ZRANB2_ENST00000254821,1,0,315,0,0,0
ZRANB2,5,0,1136,46,2,1104
ZRANB2,1,0,315,0,0,0
ZRANB1,7,2,1136,63,31,1104
ZPR1,1,5,1136,59,2,1104
ZPR1,1,0,315,0,0,0
ZPLD1_ENST00000491959,1,0,315,0,0,0
ZPLD1_ENST00000491959,11,2,1136,0,0,0
ZPLD1_ENST00000466937,1,0,315,0,0,0
ZPLD1_ENST00000466937,7,0,1136,0,0,0
ZPLD1,1,0,315,0,0,0
ZPLD1,7,0,1136,2,0,1104
ZPBP_ENST00000419417,5,0,1136,0,0,0
ZPBP_ENST00000419417,1,0,315,0,0,0
ZPBP2_ENST00000584588,1,0,1,0,0,0
ZPBP2_ENST00000584588,1,0,31,0,0,0
ZPBP2_ENST00000584588,2,0,315,0,0,0
ZPBP2_ENST00000584588,109,0,1136,0,0,0
ZPBP2_ENST00000377940,1,0,1,0,0,0
ZPBP2_ENST00000377940,1,0,31,0,0,0
ZPBP2_ENST00000377940,2,0,315,0,0,0
ZPBP2_ENST00000377940,109,0,1136,0,0,0
ZPBP2,1,0,31,0,0,0
ZPBP2,2,0,315,0,0,0
ZPBP2,109,0,1136,60,0,1104
ZPBP2,1,0,1,0,0,0
ZPBP,5,0,1136,45,0,1104
ZPBP,1,0,315,0,0,0
ZP4_ENST00000366570,139,0,1136,0,0,0
ZP4_ENST00000366570,9,0,315,0,0,0
ZP4,139,0,1136,16,0,1104
ZP4,9,0,315,0,0,0
ZP3_ENST00000416245,4,1,1136,0,0,0
ZP3_ENST00000416245,1,0,315,0,0,0
ZP3_ENST00000336517,4,1,1136,0,0,0
ZP3_ENST00000336517,1,0,315,0,0,0
ZP3,4,1,1136,66,0,1104
ZP3,1,0,315,0,0,0
ZP2_ENST00000574091,1,0,315,0,0,0
ZP2_ENST00000574091,29,0,1136,0,0,0
ZP2_ENST00000574091,1,0,1,0,0,0
ZP2,29,0,1136,44,0,1104
ZP2,1,0,315,0,0,0
ZP2,1,0,1,0,0,0
ZP1,1,0,315,0,0,0
ZP1,7,0,1136,29,0,1104
ZNRF4,5,0,1136,23,0,1104
ZNRF3_ENST00000406323,4,5,1136,0,0,0
ZNRF3_ENST00000402174,4,5,1136,0,0,0
ZNRF3,5,5,1136,35,0,1104
ZNRF2,3,0,315,0,0,0
ZNRF2,10,0,1136,66,6,1104
ZNRF1_ENST00000567962,1,0,315,0,0,0
ZNRF1_ENST00000567962,1,8,1136,0,0,0
ZNRF1_ENST00000566250,1,0,315,0,0,0
ZNRF1_ENST00000566250,1,8,1136,0,0,0
ZNRF1_ENST00000320619,1,8,1136,0,0,0
ZNRF1_ENST00000320619,1,0,315,0,0,0
ZNRF1,1,0,315,0,0,0
ZNRF1,1,8,1136,25,0,1104
ZNRD1_ENST00000376785,1,1,1136,0,0,0
ZNRD1_ENST00000376782,1,1,1136,0,0,0
ZNRD1_ENST00000359374,1,1,1136,0,0,0
ZNRD1,1,1,1136,87,0,1104
ZNHIT6_ENST00000431532,1,0,315,0,0,0
ZNHIT6_ENST00000431532,4,1,1136,0,0,0
ZNHIT6,1,0,315,0,0,0
ZNHIT6,4,1,1136,76,2,1104
ZNHIT3_ENST00000620324,1,0,315,0,0,0
ZNHIT3_ENST00000620324,8,0,1136,0,0,0
ZNHIT3_ENST00000619730,1,0,315,0,0,0
ZNHIT3_ENST00000619730,8,0,1136,0,0,0
ZNHIT3,1,0,315,0,0,0
ZNHIT3,8,0,1136,8,0,1104
ZNHIT2,5,1,1136,56,0,1104
ZNHIT2,1,0,315,0,0,0
ZNHIT1,3,1,1136,63,0,1104
ZNHIT1,2,0,315,0,0,0
ZNFX1_ENST00000371754,3,0,315,0,0,0
ZNFX1_ENST00000371754,36,0,1136,0,0,0
ZNFX1_ENST00000371752,36,0,1136,0,0,0
ZNFX1_ENST00000371752,3,0,315,0,0,0
ZNFX1,3,0,315,0,0,0
ZNFX1,36,0,1136,78,0,1104
ZNF99_ENST00000397104,1,0,1,0,0,0
ZNF99_ENST00000397104,9,1,1136,0,0,0
ZNF99,1,0,1,0,0,0
ZNF99,9,1,1136,93,0,1104
ZNF98_ENST00000601553,1,0,1,0,0,0
ZNF98_ENST00000601553,9,1,1136,0,0,0
ZNF98,1,0,1,0,0,0
ZNF98,9,1,1136,122,0,1104
ZNF93_ENST00000638737,11,0,1136,0,0,0
ZNF93_ENST00000592160,11,0,1136,0,0,0
ZNF93_ENST00000591366,11,0,1136,0,0,0
ZNF93,11,0,1136,136,41,1104
ZNF92_ENST00000450302,1,0,315,0,0,0
ZNF92_ENST00000450302,6,2,1136,0,0,0
ZNF92_ENST00000431504,1,0,315,0,0,0
ZNF92_ENST00000431504,6,2,1136,0,0,0
ZNF92_ENST00000357512,1,0,315,0,0,0
ZNF92_ENST00000357512,6,2,1136,0,0,0
ZNF92,1,0,315,0,0,0
ZNF92,6,2,1136,42,0,1104
ZNF91_ENST00000599743,10,2,1136,0,0,0
ZNF91_ENST00000599743,1,0,1,0,0,0
ZNF91_ENST00000397082,1,0,1,0,0,0
ZNF91_ENST00000397082,10,2,1136,0,0,0
ZNF91,1,0,1,0,0,0
ZNF91,10,2,1136,40,0,1104
ZNF90,11,0,1136,89,0,1104
ZNF891,1,3,1136,0,0,0
ZNF891,1,0,315,0,0,0
ZNF888,1,0,315,0,0,0
ZNF888,14,1,1136,0,0,0
ZNF883,2,3,1136,88,0,1104
ZNF880_ENST00000600321,14,1,1136,0,0,0
ZNF880_ENST00000597976,14,1,1136,0,0,0
ZNF880_ENST00000424032,14,1,1136,0,0,0
ZNF880_ENST00000344085,14,1,1136,0,0,0
ZNF880,14,1,1136,74,0,1104
ZNF879_ENST00000519896,5,4,1136,0,0,0
ZNF879,5,4,1136,75,0,1104
ZNF878,7,0,1136,67,0,1104
ZNF865_ENST00000630143,22,2,1136,0,0,0
ZNF865_ENST00000630143,1,0,315,0,0,0
ZNF865,22,2,1136,0,0,0
ZNF865,1,0,315,0,0,0
ZNF862,2,0,315,0,0,0
ZNF862,9,1,1136,77,3,1104
ZNF860,1,0,315,0,0,0
ZNF860,4,1,1136,44,0,1104
ZNF85_ENST00000597314,8,1,1136,0,0,0
ZNF85_ENST00000596476,8,1,1136,0,0,0
ZNF85_ENST00000345030,8,1,1136,0,0,0
ZNF85_ENST00000300540,8,1,1136,0,0,0
ZNF853,4,0,315,0,0,0
ZNF853,5,1,1136,47,0,1104
ZNF852,0,2,1136,0,0,0
ZNF850_ENST00000614887,16,1,1136,0,0,0
ZNF850_ENST00000589390,17,1,1136,0,0,0
ZNF850,16,1,1136,0,0,0
ZNF85,8,1,1136,159,75,1104
ZNF84_ENST00000543758,1,2,1136,0,0,0
ZNF84_ENST00000543758,1,0,315,0,0,0
ZNF84_ENST00000542874,1,0,315,0,0,0
ZNF84_ENST00000542874,1,2,1136,0,0,0
ZNF84_ENST00000539354,1,2,1136,0,0,0
ZNF84_ENST00000539354,1,0,315,0,0,0
ZNF84_ENST00000535439,1,0,315,0,0,0
ZNF84_ENST00000535439,1,2,1136,0,0,0
ZNF84_ENST00000392319,1,2,1136,0,0,0
ZNF84_ENST00000392319,1,0,315,0,0,0
ZNF846_ENST00000592859,9,0,1136,0,0,0
ZNF846_ENST00000588267,9,0,1136,0,0,0
ZNF846_ENST00000586293,9,0,1136,0,0,0
ZNF846,9,0,1136,25,7,1104
ZNF845_ENST00000595091,1,0,315,0,0,0
ZNF845_ENST00000595091,17,2,1136,0,0,0
ZNF845,17,2,1136,68,2,1104
ZNF845,1,0,315,0,0,0
ZNF844_ENST00000441304,7,0,1136,0,0,0
ZNF844,7,0,1136,59,0,1104
ZNF843_ENST00000618063,1,0,1,0,0,0
ZNF843_ENST00000618063,33,0,1136,0,0,0
ZNF843_ENST00000564218,1,0,1,0,0,0
ZNF843_ENST00000564218,33,0,1136,0,0,0
ZNF843,1,0,1,0,0,0
ZNF843,33,0,1136,57,0,1104
ZNF841_ENST00000426391,14,1,1136,0,0,0
ZNF841_ENST00000389534,14,1,1136,0,0,0
ZNF841,14,1,1136,68,5,1104
ZNF84,1,2,1136,57,10,1104
ZNF84,1,0,315,0,0,0
ZNF83_ENST00000601257,14,1,1136,0,0,0
ZNF83_ENST00000600714,14,1,1136,0,0,0
ZNF83_ENST00000598536,14,1,1136,0,0,0
ZNF83_ENST00000597161,14,1,1136,0,0,0
ZNF83_ENST00000596930,14,1,1136,0,0,0
ZNF83_ENST00000594682,14,1,1136,0,0,0
ZNF83_ENST00000545872,14,1,1136,0,0,0
ZNF83_ENST00000541777,14,1,1136,0,0,0
ZNF83_ENST00000536937,14,1,1136,0,0,0
ZNF83_ENST00000301096,14,1,1136,0,0,0
ZNF839_ENST00000559185,6,2,1136,0,0,0
ZNF839_ENST00000559185,1,0,315,0,0,0
ZNF839_ENST00000558850,6,2,1136,0,0,0
ZNF839_ENST00000558850,1,0,315,0,0,0
ZNF839,6,2,1136,50,31,1104
ZNF839,1,0,315,0,0,0
ZNF837_ENST00000597582,14,6,1136,0,0,0
ZNF837_ENST00000597582,1,0,315,0,0,0
ZNF837,1,0,315,0,0,0
ZNF837,14,6,1136,34,0,1104
ZNF836_ENST00000597065,14,1,1136,0,0,0
ZNF836_ENST00000322146,14,1,1136,0,0,0
ZNF836,14,1,1136,22,0,1104
ZNF835,19,2,1136,77,0,1104
ZNF835,1,0,315,0,0,0
ZNF831_ENST00000371030,4,0,315,0,0,0
ZNF831_ENST00000371030,58,1,1136,0,0,0
ZNF831,4,0,315,0,0,0
ZNF831,61,1,1136,48,0,1104
ZNF830,11,1,1136,0,0,0
ZNF83,14,1,1136,62,1,1104
ZNF829_ENST00000391711,18,1,1136,0,0,0
ZNF829,18,1,1136,112,0,1104
ZNF827_ENST00000513320,5,2,1136,0,0,0
ZNF827_ENST00000513320,1,0,315,0,0,0
ZNF827_ENST00000379448,5,2,1136,0,0,0
ZNF827_ENST00000379448,1,0,315,0,0,0
ZNF827,5,2,1136,36,0,1104
ZNF827,1,0,315,0,0,0
ZNF823_ENST00000440527,8,0,1136,0,0,0
ZNF823,8,0,1136,61,0,1104
ZNF821_ENST00000611294,1,0,315,0,0,0
ZNF821_ENST00000611294,1,7,1136,0,0,0
ZNF821_ENST00000565601,1,7,1136,0,0,0
ZNF821_ENST00000565601,1,0,315,0,0,0
ZNF821_ENST00000564134,1,0,315,0,0,0
ZNF821_ENST00000564134,1,7,1136,0,0,0
ZNF821_ENST00000446827,1,7,1136,0,0,0
ZNF821_ENST00000446827,1,0,315,0,0,0
ZNF821_ENST00000313565,1,0,315,0,0,0
ZNF821_ENST00000313565,1,7,1136,0,0,0
ZNF821,1,0,315,0,0,0
ZNF821,1,7,1136,21,1,1104
ZNF81_ENST00000338637,6,9,1136,0,0,0
ZNF81_ENST00000338637,1,0,315,0,0,0
ZNF81_ENST00000334937,6,8,1136,0,0,0
ZNF81_ENST00000334937,1,0,315,0,0,0
ZNF816_ENST00000535506,13,1,1136,0,0,0
ZNF816_ENST00000535506,1,0,315,0,0,0
ZNF816_ENST00000444460,14,1,1136,0,0,0
ZNF816_ENST00000444460,1,0,315,0,0,0
ZNF816_ENST00000438970,1,0,315,0,0,0
ZNF816_ENST00000438970,13,1,1136,0,0,0
ZNF816_ENST00000391786,13,1,1136,0,0,0
ZNF816_ENST00000391786,1,0,315,0,0,0
ZNF816_ENST00000270457,13,1,1136,0,0,0
ZNF816_ENST00000270457,1,0,315,0,0,0
ZNF816-ZNF321P,1,0,315,0,0,0
ZNF816-ZNF321P,14,1,1136,0,0,0
ZNF816,14,1,1136,0,0,0
ZNF816,1,0,315,0,0,0
ZNF814_ENST00000614383,1,0,315,0,0,0
ZNF814_ENST00000614383,19,4,1136,0,0,0
ZNF814_ENST00000600634,19,4,1136,0,0,0
ZNF814_ENST00000600634,1,0,315,0,0,0
ZNF814_ENST00000597832,19,4,1136,0,0,0
ZNF814_ENST00000597832,1,0,315,0,0,0
ZNF814_ENST00000597807,1,0,315,0,0,0
ZNF814_ENST00000597807,19,4,1136,0,0,0
ZNF814_ENST00000597342,1,0,315,0,0,0
ZNF814_ENST00000597342,19,4,1136,0,0,0
ZNF814_ENST00000596604,1,0,315,0,0,0
ZNF814_ENST00000596604,19,4,1136,0,0,0
ZNF814_ENST00000595295,1,0,315,0,0,0
ZNF814_ENST00000595295,19,4,1136,0,0,0
ZNF814,1,0,315,0,0,0
ZNF814,19,4,1136,73,0,1104
ZNF813,1,0,315,0,0,0
ZNF813,19,3,1136,68,0,1104
ZNF81,1,0,315,0,0,0
ZNF81,6,9,1136,46,0,1104
ZNF80_ENST00000619534,6,1,1136,0,0,0
ZNF808,14,1,1136,63,10,1104
ZNF805_ENST00000354309,1,0,315,0,0,0
ZNF805_ENST00000354309,20,3,1136,0,0,0
ZNF805,1,0,315,0,0,0
ZNF805,20,3,1136,73,11,1104
ZNF804B_ENST00000611114,5,1,1136,0,0,0
ZNF804B_ENST00000611114,1,0,315,0,0,0
ZNF804B,1,0,315,0,0,0
ZNF804B,6,1,1136,14,0,1104
ZNF804A_ENST00000613975,2,0,1136,0,0,0
ZNF804A,2,0,1136,5,0,1104
ZNF800_ENST00000619291,5,5,1136,0,0,0
ZNF800_ENST00000619291,1,0,315,0,0,0
ZNF800_ENST00000393312,1,0,315,0,0,0
ZNF800_ENST00000393312,5,5,1136,0,0,0
ZNF800_ENST00000265827,1,0,315,0,0,0
ZNF800_ENST00000265827,5,5,1136,0,0,0
ZNF800,1,0,315,0,0,0
ZNF800,5,5,1136,48,20,1104
ZNF80,6,1,1136,34,0,1104
ZNF8,1,0,315,0,0,0
ZNF8,15,4,1136,81,3,1104
ZNF7_ENST00000544249,7,0,315,0,0,0
ZNF7_ENST00000544249,1,0,1,0,0,0
ZNF7_ENST00000544249,103,0,1136,0,0,0
ZNF7_ENST00000529819,7,0,315,0,0,0
ZNF7_ENST00000529819,103,0,1136,0,0,0
ZNF7_ENST00000529819,1,0,1,0,0,0
ZNF7_ENST00000528372,7,0,315,0,0,0
ZNF7_ENST00000528372,1,0,1,0,0,0
ZNF7_ENST00000528372,103,0,1136,0,0,0
ZNF7_ENST00000528130,1,0,1,0,0,0
ZNF7_ENST00000528130,103,0,1136,0,0,0
ZNF7_ENST00000528130,7,0,315,0,0,0
ZNF7_ENST00000525266,7,0,315,0,0,0
ZNF7_ENST00000525266,103,0,1136,0,0,0
ZNF7_ENST00000525266,1,0,1,0,0,0
ZNF7_ENST00000325217,1,0,1,0,0,0
ZNF7_ENST00000325217,7,0,315,0,0,0
ZNF7_ENST00000325217,103,0,1136,0,0,0
ZNF79_ENST00000617266,4,0,1136,0,0,0
ZNF79_ENST00000612342,4,0,1136,0,0,0
ZNF79_ENST00000543471,4,0,1136,0,0,0
ZNF799_ENST00000595766,9,0,1136,0,0,0
ZNF799_ENST00000419318,9,0,1136,0,0,0
ZNF799,9,0,1136,55,0,1104
ZNF793_ENST00000589319,20,1,1136,0,0,0
ZNF793_ENST00000588578,20,1,1136,0,0,0
ZNF793_ENST00000587986,20,1,1136,0,0,0
ZNF793_ENST00000587143,20,1,1136,0,0,0
ZNF793_ENST00000542455,20,1,1136,0,0,0
ZNF793,20,1,1136,70,14,1104
ZNF792_ENST00000605484,18,0,1136,0,0,0
ZNF792_ENST00000605484,1,0,315,0,0,0
ZNF792,18,0,1136,84,9,1104
ZNF792,1,0,315,0,0,0
ZNF791_ENST00000446165,9,0,1136,0,0,0
ZNF791,9,0,1136,53,12,1104
ZNF790_ENST00000615484,16,1,1136,0,0,0
ZNF790_ENST00000614179,17,1,1136,0,0,0
ZNF790_ENST00000613249,17,1,1136,0,0,0
ZNF790,16,1,1136,88,25,1104
ZNF79,4,0,1136,54,53,1104
ZNF789_ENST00000493485,4,1,1136,0,0,0
ZNF789_ENST00000493485,3,0,315,0,0,0
ZNF789_ENST00000483089,3,0,315,0,0,0
ZNF789_ENST00000483089,4,1,1136,0,0,0
ZNF789_ENST00000448667,3,0,315,0,0,0
ZNF789_ENST00000448667,4,1,1136,0,0,0
ZNF789_ENST00000379724,4,1,1136,0,0,0
