Gene	LFC	p.value	FDR	B
ENSG00000007392	0.0568644175247986	0.100941176917199	0.111163554340679	2.07891066359178
ENSG00000007402	-1.24884172361984	6.13434859556673e-54	2.66232568432482e-53	Inf
ENSG00000007516	-2.00338978427847	1.19282672425285e-64	6.86753142674454e-64	Inf
ENSG00000007520	0.179752419949022	9.7036565627334e-10	1.44037252680754e-09	20.3583640831815
ENSG00000007541	-0.0240588723768832	0.486402435981944	0.506197070635797	-0.0247895519420289
ENSG00000007545	-0.00551490785118011	0.86468090525913	0.873004424017902	-1.9277883723651
ENSG00000007866	0.229691770847979	1.75131678601933e-10	2.6495828536473e-10	22.0514487453164
ENSG00000007923	0.406200373235309	2.14598576770698e-29	5.14595725675791e-29	Inf
ENSG00000007933	-0.376884283700824	0.0355152066430903	0.0402858229586277	3.17063588844852
ENSG00000007944	-1.44930990817651	5.75786978839016e-70	3.82817672563891e-69	Inf
ENSG00000007952	0.267989312753303	1.50756030610191e-05	1.96633575475526e-05	10.8367340136272
ENSG00000007968	3.20394025431404	2.09601655554987e-158	1.39163961582701e-156	Inf
ENSG00000008018	0.365256873712799	5.95184979406952e-19	1.12083104240648e-18	Inf
ENSG00000008083	1.27522721313806	2.22683028119142e-100	3.33655709005845e-99	Inf
ENSG00000008086	0.306276719934247	9.81632613795667e-07	1.33184762392937e-06	13.5289420569645
ENSG00000008128	-0.0944695294419095	0.0441615160698172	0.04985522062199	2.9474911547842
ENSG00000008130	-0.192443745955056	1.68914739647871e-08	2.42619027653397e-08	17.5343584777794
ENSG00000008196	-3.55338849759943	8.50412353262094e-58	4.07173946447752e-57	Inf
ENSG00000008226	-1.19738544714019	4.57772470323266e-39	1.39051390041111e-38	Inf
ENSG00000008256	-0.333566092828704	2.45653880454554e-10	3.69988997471302e-10	21.7175477335861
ENSG00000008277	-0.800263294350678	8.94935915899004e-21	1.76043795144362e-20	Inf
ENSG00000008282	-0.577410226150456	1.40838149727448e-29	3.3918325776291e-29	Inf
ENSG00000008283	0.512431777710866	3.54244888157583e-29	8.45398270600636e-29	Inf
ENSG00000008294	-0.10321164564213	0.00387456648840133	0.0046168169385956	5.37342227831593
ENSG00000008300	0.94621808519803	4.76336717811114e-29	1.1332178917814e-28	Inf
ENSG00000008311	-1.81956742013276	1.54956959863238e-100	2.33873517941659e-99	Inf
ENSG00000008323	-0.272402654935205	0.000208924126441812	0.000262428864542114	8.24526804157323
ENSG00000008324	0.400913146720763	5.87002783078558e-34	1.5612418747297e-33	Inf
ENSG00000008382	0.198271012012358	7.43694556937404e-07	1.01405888055695e-06	13.801548572835
ENSG00000008394	-0.058970718083435	0.54366981807742	0.562599338446599	-0.251718099459885
ENSG00000008405	0.29489011800414	1.4859770336945e-08	2.13818785025293e-08	17.6607220518072
ENSG00000008441	-0.110285394429929	0.0535861062947889	0.0601524199248313	2.74883604014711
ENSG00000008513	0.570333219288651	2.54608791758789e-18	4.72280872986892e-18	Inf
ENSG00000008516	0.345069133142594	0.000509856782270325	0.000630579087975791	7.36824119552283
ENSG00000008710	-0.695300645852565	1.9438542327736e-58	9.47637122437353e-58	Inf
ENSG00000008735	0.835583129602706	1.19308732925868e-12	1.91513208425088e-12	26.9812331472157
ENSG00000008838	0.179020136259478	0.000194633520584285	0.000244754611375928	8.31500965099408
ENSG00000008853	-0.852219044820039	6.18309717192222e-62	3.28780854027929e-61	Inf
ENSG00000008869	-0.0806271660362496	0.0128202394068699	0.0148984460196736	4.19148782281446
ENSG00000008952	-0.952348502320208	2.36289817896906e-74	1.77942706776265e-73	Inf
ENSG00000008988	0.00285115200514397	0.956737427962687	0.959322309132797	-3.16054730096456
ENSG00000009307	-0.508773823229039	7.81064543424886e-17	1.39811132841106e-16	36.7368005696771
ENSG00000009335	0.602285691080803	1.40724580909074e-43	4.76455575222909e-43	Inf
ENSG00000009413	-0.29762650944303	2.97517618857784e-10	4.47172379579186e-10	21.5280768900612
ENSG00000009694	-1.46421615186125	1.04583685611826e-21	2.10154694647447e-21	Inf
ENSG00000009724	-2.09763092952214	1.71390839691058e-92	2.09342701577078e-91	Inf
ENSG00000009780	-0.411206500804087	1.74474176192197e-27	4.0040260444044e-27	Inf
ENSG00000009790	1.20358052547436	1.75115937114097e-51	7.17212244988524e-51	Inf
ENSG00000009830	-0.181577835469374	1.74536780484073e-07	2.43141998144993e-07	15.229619966849
ENSG00000009844	0.743967475247628	2.48240623076992e-51	1.01126788021852e-50	Inf
ENSG00000009954	0.6398885961909	7.48010192171346e-56	3.41644036651564e-55	Inf
ENSG00000010017	0.777511791151591	1.84847645994168e-59	9.27699316268926e-59	Inf
ENSG00000010030	2.23909074790056	1.89792621794921e-117	4.76093311587468e-116	Inf
ENSG00000010072	0.504700977735481	3.18004990713832e-31	7.96884389818561e-31	Inf
ENSG00000010165	0.735934991762811	4.81361975773479e-60	2.45066241201032e-59	Inf
ENSG00000010219	0.758278388849689	8.65632675058025e-28	2.00018635676722e-27	Inf
ENSG00000010244	0.190732144924889	2.5371169868133e-12	4.03363700210191e-12	26.236346395051
ENSG00000010256	0.185333935265356	3.17000933717172e-11	4.89572291359618e-11	23.7400729801902
ENSG00000010270	0.125089859636288	0.00289542969497522	0.00347269219465291	5.65934640124876
ENSG00000010278	0.658797705732679	5.31925134589148e-28	1.23680070651299e-27	Inf
ENSG00000010292	1.41618847525098	2.98970843665304e-123	8.759724678566e-122	Inf
ENSG00000010295	-0.715922150915331	9.8903832369429e-87	1.0449153793541e-85	Inf
ENSG00000010310	-2.06735298138668	8.56450027071984e-66	5.09086558186443e-65	Inf
ENSG00000010318	-1.08204325102982	2.74197415384459e-89	3.08370892795234e-88	Inf
ENSG00000010319	-3.50390183387014	1.52817227573865e-171	1.33245575415911e-169	Inf
ENSG00000010322	-0.965349450052455	7.99923941165081e-114	1.76226775105379e-112	Inf
ENSG00000010327	-0.880275594819949	1.03642297836367e-66	6.28716940018263e-66	Inf
